"No.","Time","Source","Destination","Protocol","Length","Info"
"80422","115.007339","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80423","115.007339","192.207.0.2","192.168.0.69","UDP","99","7329  >  63834 Len=57"
"80447","115.040679","192.207.0.2","192.168.0.69","UDP","262","7329  >  63834 Len=220"
"80449","115.042814","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80470","115.073263","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80480","115.090426","192.207.0.2","192.168.0.69","UDP","532","7329  >  63834 Len=490"
"80488","115.103956","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80494","115.106432","192.207.0.2","192.168.0.69","UDP","180","7329  >  63834 Len=138"
"80514","115.133679","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80520","115.140623","192.207.0.2","192.168.0.69","UDP","175","7329  >  63834 Len=133"
"80542","115.170631","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80543","115.172071","192.207.0.2","192.168.0.69","UDP","330","7329  >  63834 Len=288"
"80566","115.205175","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80571","115.211398","192.207.0.2","192.168.0.69","UDP","783","7329  >  63834 Len=741"
"80592","115.240898","192.207.0.2","192.168.0.69","UDP","120","7329  >  63834 Len=78"
"80603","115.257531","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80615","115.274172","192.207.0.2","192.168.0.69","UDP","265","7329  >  63834 Len=223"
"80619","115.276535","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80642","115.304709","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80646","115.307340","192.207.0.2","192.168.0.69","UDP","118","7329  >  63834 Len=76"
"80674","115.337746","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80682","115.349021","192.207.0.2","192.168.0.69","UDP","472","7329  >  63834 Len=430"
"80699","115.372600","192.207.0.2","192.168.0.69","UDP","298","7329  >  63834 Len=256"
"80703","115.377589","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80717","115.405762","192.207.0.2","192.168.0.69","UDP","295","7329  >  63834 Len=253"
"80721","115.407593","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80737","115.439347","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80740","115.441825","192.207.0.2","192.168.0.69","UDP","469","7329  >  63834 Len=427"
"80757","115.470950","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80760","115.474185","192.207.0.2","192.168.0.69","UDP","262","7329  >  63834 Len=220"
"80782","115.511934","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80796","115.536565","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80798","115.541622","192.207.0.2","192.168.0.69","UDP","77","7329  >  63834 Len=35"
"80818","115.572932","192.207.0.2","192.168.0.69","UDP","277","7329  >  63834 Len=235"
"80822","115.574309","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80847","115.619539","192.207.0.2","192.168.0.69","UDP","273","7329  >  63834 Len=231"
"80859","115.638935","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80862","115.641608","192.207.0.2","192.168.0.69","UDP","189","7329  >  63834 Len=147"
"80885","115.674985","192.207.0.2","192.168.0.69","UDP","251","7329  >  63834 Len=209"
"80906","115.708645","192.207.0.2","192.168.0.69","UDP","91","7329  >  63834 Len=49"
"80920","115.727657","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80925","115.734599","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80930","115.745359","192.207.0.2","192.168.0.69","UDP","549","7329  >  63834 Len=507"
"80954","115.773699","192.207.0.2","192.168.0.69","UDP","260","7329  >  63834 Len=218"
"80970","115.804336","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80975","115.807079","192.207.0.2","192.168.0.69","UDP","172","7329  >  63834 Len=130"
"80997","115.838400","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"80998","115.840766","192.207.0.2","192.168.0.69","UDP","153","7329  >  63834 Len=111"
"81025","115.874634","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81029","115.882174","192.207.0.2","192.168.0.69","UDP","443","7329  >  63834 Len=401"
"81045","115.906155","192.207.0.2","192.168.0.69","UDP","64","7329  >  63834 Len=22"
"81048","115.908646","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81069","115.940272","192.207.0.2","192.168.0.69","UDP","82","7329  >  63834 Len=40"
"81072","115.941542","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81093","115.973396","192.207.0.2","192.168.0.69","UDP","155","7329  >  63834 Len=113"
"81095","115.975701","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81116","116.008130","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81117","116.009721","192.207.0.2","192.168.0.69","UDP","641","7329  >  63834 Len=599"
"81139","116.044170","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81144","116.048101","192.207.0.2","192.168.0.69","UDP","818","7329  >  63834 Len=776"
"81145","116.048101","192.207.0.2","192.168.0.69","UDP","587","7329  >  63834 Len=545"
"81146","116.048101","192.207.0.2","192.168.0.69","UDP","379","7329  >  63834 Len=337"
"81165","116.076021","192.207.0.2","192.168.0.69","UDP","403","7329  >  63834 Len=361"
"81182","116.102633","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81203","116.139199","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81216","116.155853","192.207.0.2","192.168.0.69","UDP","726","7329  >  63834 Len=684"
"81217","116.155853","192.207.0.2","192.168.0.69","UDP","464","7329  >  63834 Len=422"
"81232","116.174881","192.207.0.2","192.168.0.69","UDP","723","7329  >  63834 Len=681"
"81242","116.192939","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81254","116.207738","192.207.0.2","192.168.0.69","UDP","83","7329  >  63834 Len=41"
"81257","116.211802","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81271","116.239598","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81274","116.244899","192.207.0.2","192.168.0.69","UDP","452","7329  >  63834 Len=410"
"81298","116.278642","192.207.0.2","192.168.0.69","UDP","889","7329  >  63834 Len=847"
"81299","116.278642","192.207.0.2","192.168.0.69","UDP","303","7329  >  63834 Len=261"
"81325","116.308128","192.207.0.2","192.168.0.69","UDP","196","7329  >  63834 Len=154"
"81337","116.323463","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81349","116.341042","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81351","116.342472","192.207.0.2","192.168.0.69","UDP","143","7329  >  63834 Len=101"
"81373","116.369613","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81380","116.376970","192.207.0.2","192.168.0.69","UDP","202","7329  >  63834 Len=160"
"81405","116.412320","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81410","116.420599","192.207.0.2","192.168.0.69","UDP","705","7329  >  63834 Len=663"
"81411","116.420599","192.207.0.2","192.168.0.69","UDP","248","7329  >  63834 Len=206"
"81432","116.446144","192.207.0.2","192.168.0.69","UDP","218","7329  >  63834 Len=176"
"81433","116.446144","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81447","116.473400","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81448","116.475764","192.207.0.2","192.168.0.69","UDP","286","7329  >  63834 Len=244"
"81471","116.509056","192.207.0.2","192.168.0.69","UDP","332","7329  >  63834 Len=290"
"81473","116.510103","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81497","116.546849","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81498","116.546890","192.207.0.2","192.168.0.69","UDP","703","7329  >  63834 Len=661"
"81516","116.575391","192.207.0.2","192.168.0.69","UDP","349","7329  >  63834 Len=307"
"81525","116.587400","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81526","116.588079","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81546","116.603030","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"81551","116.610024","192.207.0.2","192.168.0.69","UDP","197","7329  >  63834 Len=155"
"81572","116.641298","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81573","116.643524","192.207.0.2","192.168.0.69","UDP","297","7329  >  63834 Len=255"
"81594","116.670677","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81600","116.678509","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81609","116.692923","192.207.0.2","192.168.0.69","UDP","734","7329  >  63834 Len=692"
"81610","116.692923","192.207.0.2","192.168.0.69","UDP","689","7329  >  63834 Len=647"
"81611","116.692923","192.207.0.2","192.168.0.69","UDP","343","7329  >  63834 Len=301"
"81640","116.711430","192.207.0.2","192.168.0.69","UDP","754","7329  >  63834 Len=712"
"81641","116.711430","192.207.0.2","192.168.0.69","UDP","337","7329  >  63834 Len=295"
"81642","116.711430","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81663","116.742558","192.207.0.2","192.168.0.69","UDP","213","7329  >  63834 Len=171"
"81665","116.743787","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81689","116.779565","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81691","116.782587","192.207.0.2","192.168.0.69","UDP","758","7329  >  63834 Len=716"
"81692","116.782587","192.207.0.2","192.168.0.69","UDP","742","7329  >  63834 Len=700"
"81693","116.782587","192.207.0.2","192.168.0.69","UDP","158","7329  >  63834 Len=116"
"81709","116.805295","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81715","116.811802","192.207.0.2","192.168.0.69","UDP","646","7329  >  63834 Len=604"
"81734","116.846402","192.207.0.2","192.168.0.69","UDP","714","7329  >  63834 Len=672"
"81738","116.859394","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81754","116.877397","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81755","116.879825","192.207.0.2","192.168.0.69","UDP","611","7329  >  63834 Len=569"
"81756","116.879825","192.207.0.2","192.168.0.69","UDP","304","7329  >  63834 Len=262"
"81757","116.879825","192.207.0.2","192.168.0.69","UDP","506","7329  >  63834 Len=464"
"81772","116.903165","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81777","116.909314","192.207.0.2","192.168.0.69","UDP","289","7329  >  63834 Len=247"
"81779","116.910264","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81802","116.949292","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81804","116.955194","192.207.0.2","192.168.0.69","UDP","765","7329  >  63834 Len=723"
"81805","116.955194","192.207.0.2","192.168.0.69","UDP","304","7329  >  63834 Len=262"
"81821","116.974740","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81825","116.978519","192.207.0.2","192.168.0.69","UDP","566","7329  >  63834 Len=524"
"81826","116.978519","192.207.0.2","192.168.0.69","UDP","595","7329  >  63834 Len=553"
"81846","117.012068","192.207.0.2","192.168.0.69","UDP","480","7329  >  63834 Len=438"
"81852","117.017190","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81869","117.043004","192.207.0.2","192.168.0.69","UDP","163","7329  >  63834 Len=121"
"81871","117.045365","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81894","117.076301","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81903","117.085461","192.207.0.2","192.168.0.69","UDP","911","7329  >  63834 Len=869"
"81904","117.085461","192.207.0.2","192.168.0.69","UDP","399","7329  >  63834 Len=357"
"81920","117.109347","192.207.0.2","192.168.0.69","UDP","270","7329  >  63834 Len=228"
"81921","117.109347","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81928","117.117571","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81945","117.145414","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81948","117.146939","192.207.0.2","192.168.0.69","UDP","656","7329  >  63834 Len=614"
"81971","117.178529","192.207.0.2","192.168.0.69","UDP","659","7329  >  63834 Len=617"
"81974","117.180488","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"81994","117.208620","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82008","117.232408","192.207.0.2","192.168.0.69","UDP","716","7329  >  63834 Len=674"
"82009","117.232408","192.207.0.2","192.168.0.69","UDP","491","7329  >  63834 Len=449"
"82010","117.232408","192.207.0.2","192.168.0.69","UDP","341","7329  >  63834 Len=299"
"82011","117.232408","192.207.0.2","192.168.0.69","UDP","807","7329  >  63834 Len=765"
"82012","117.232408","192.207.0.2","192.168.0.69","UDP","112","7329  >  63834 Len=70"
"82026","117.243924","192.207.0.2","192.168.0.69","UDP","573","7329  >  63834 Len=531"
"82032","117.247659","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82054","117.284306","192.207.0.2","192.168.0.69","UDP","906","7329  >  63834 Len=864"
"82055","117.284306","192.207.0.2","192.168.0.69","UDP","579","7329  >  63834 Len=537"
"82075","117.310115","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82078","117.314057","192.207.0.2","192.168.0.69","UDP","530","7329  >  63834 Len=488"
"82079","117.314057","192.207.0.2","192.168.0.69","UDP","236","7329  >  63834 Len=194"
"82083","117.321791","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82105","117.353870","192.207.0.2","192.168.0.69","UDP","846","7329  >  63834 Len=804"
"82106","117.353870","192.207.0.2","192.168.0.69","UDP","444","7329  >  63834 Len=402"
"82109","117.354827","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82123","117.378668","192.207.0.2","192.168.0.69","UDP","880","7329  >  63834 Len=838"
"82124","117.378668","192.207.0.2","192.168.0.69","UDP","340","7329  >  63834 Len=298"
"82140","117.405537","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82148","117.416580","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82149","117.416580","192.207.0.2","192.168.0.69","UDP","600","7329  >  63834 Len=558"
"82150","117.416580","192.207.0.2","192.168.0.69","UDP","325","7329  >  63834 Len=283"
"82173","117.451232","192.207.0.2","192.168.0.69","UDP","761","7329  >  63834 Len=719"
"82174","117.451232","192.207.0.2","192.168.0.69","UDP","523","7329  >  63834 Len=481"
"82179","117.455585","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82198","117.483119","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82203","117.491000","192.207.0.2","192.168.0.69","UDP","572","7329  >  63834 Len=530"
"82204","117.491000","192.207.0.2","192.168.0.69","UDP","847","7329  >  63834 Len=805"
"82218","117.502769","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82227","117.512220","192.207.0.2","192.168.0.69","UDP","682","7329  >  63834 Len=640"
"82233","117.521381","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82252","117.548773","192.207.0.2","192.168.0.69","UDP","530","7329  >  63834 Len=488"
"82254","117.549303","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82271","117.579452","192.207.0.2","192.168.0.69","UDP","730","7329  >  63834 Len=688"
"82275","117.580755","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82295","117.615607","192.207.0.2","192.168.0.69","UDP","582","7329  >  63834 Len=540"
"82300","117.619201","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82319","117.643934","192.207.0.2","192.168.0.69","UDP","177","7329  >  63834 Len=135"
"82329","117.660738","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82341","117.679577","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82345","117.682724","192.207.0.2","192.168.0.69","UDP","838","7329  >  63834 Len=796"
"82346","117.682724","192.207.0.2","192.168.0.69","UDP","200","7329  >  63834 Len=158"
"82368","117.712371","192.207.0.2","192.168.0.69","UDP","566","7329  >  63834 Len=524"
"82369","117.712371","192.207.0.2","192.168.0.69","UDP","416","7329  >  63834 Len=374"
"82394","117.750352","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82422","117.759664","192.207.0.2","192.168.0.69","UDP","808","7329  >  63834 Len=766"
"82423","117.759664","192.207.0.2","192.168.0.69","UDP","591","7329  >  63834 Len=549"
"82424","117.759664","192.207.0.2","192.168.0.69","UDP","134","7329  >  63834 Len=92"
"82482","117.781989","192.207.0.2","192.168.0.69","UDP","817","7329  >  63834 Len=775"
"82485","117.783504","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82491","117.792952","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82507","117.813087","192.207.0.2","192.168.0.69","UDP","571","7329  >  63834 Len=529"
"82530","117.846283","192.207.0.2","192.168.0.69","UDP","691","7329  >  63834 Len=649"
"82534","117.850882","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82558","117.878838","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82565","117.885609","192.207.0.2","192.168.0.69","UDP","714","7329  >  63834 Len=672"
"82566","117.885609","192.207.0.2","192.168.0.69","UDP","368","7329  >  63834 Len=326"
"82567","117.885609","192.207.0.2","192.168.0.69","UDP","552","7329  >  63834 Len=510"
"82568","117.885609","192.207.0.2","192.168.0.69","UDP","406","7329  >  63834 Len=364"
"82609","117.923339","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82624","117.946468","192.207.0.2","192.168.0.69","UDP","317","7329  >  63834 Len=275"
"82627","117.951078","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82644","117.977617","192.207.0.2","192.168.0.69","UDP","334","7329  >  63834 Len=292"
"82647","117.979581","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82665","118.008145","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82670","118.018374","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82677","118.026116","192.207.0.2","192.168.0.69","UDP","520","7329  >  63834 Len=478"
"82678","118.026116","192.207.0.2","192.168.0.69","UDP","188","7329  >  63834 Len=146"
"82679","118.026116","192.207.0.2","192.168.0.69","UDP","302","7329  >  63834 Len=260"
"82691","118.044592","192.207.0.2","192.168.0.69","UDP","165","7329  >  63834 Len=123"
"82703","118.057560","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82717","118.081417","192.207.0.2","192.168.0.69","UDP","480","7329  >  63834 Len=438"
"82736","118.111087","192.207.0.2","192.168.0.69","UDP","142","7329  >  63834 Len=100"
"82741","118.117702","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82763","118.144456","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82767","118.147333","192.207.0.2","192.168.0.69","UDP","255","7329  >  63834 Len=213"
"82790","118.178002","192.207.0.2","192.168.0.69","UDP","383","7329  >  63834 Len=341"
"82796","118.189410","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82810","118.209724","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82814","118.214849","192.207.0.2","192.168.0.69","UDP","286","7329  >  63834 Len=244"
"82833","118.243812","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82853","118.279976","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82863","118.299041","192.207.0.2","192.168.0.69","UDP","698","7329  >  63834 Len=656"
"82864","118.299041","192.207.0.2","192.168.0.69","UDP","485","7329  >  63834 Len=443"
"82879","118.312876","192.207.0.2","192.168.0.69","UDP","246","7329  >  63834 Len=204"
"82882","118.315360","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82900","118.342920","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82905","118.349706","192.207.0.2","192.168.0.69","UDP","238","7329  >  63834 Len=196"
"82927","118.379059","192.207.0.2","192.168.0.69","UDP","316","7329  >  63834 Len=274"
"82932","118.384170","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82951","118.413660","192.207.0.2","192.168.0.69","UDP","286","7329  >  63834 Len=244"
"82969","118.445251","192.207.0.2","192.168.0.69","UDP","95","7329  >  63834 Len=53"
"82985","118.469886","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82992","118.478020","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"82995","118.480767","192.207.0.2","192.168.0.69","UDP","350","7329  >  63834 Len=308"
"83016","118.512346","192.207.0.2","192.168.0.69","UDP","209","7329  >  63834 Len=167"
"83036","118.541901","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83045","118.557697","192.207.0.2","192.168.0.69","UDP","640","7329  >  63834 Len=598"
"83046","118.557697","192.207.0.2","192.168.0.69","UDP","99","7329  >  63834 Len=57"
"83062","118.578796","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83065","118.579725","192.207.0.2","192.168.0.69","UDP","459","7329  >  63834 Len=417"
"83088","118.615627","192.207.0.2","192.168.0.69","UDP","537","7329  >  63834 Len=495"
"83107","118.643742","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83110","118.645768","192.207.0.2","192.168.0.69","UDP","302","7329  >  63834 Len=260"
"83130","118.677367","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83138","118.685230","192.207.0.2","192.168.0.69","UDP","753","7329  >  63834 Len=711"
"83139","118.685230","192.207.0.2","192.168.0.69","UDP","611","7329  >  63834 Len=569"
"83140","118.685230","192.207.0.2","192.168.0.69","UDP","447","7329  >  63834 Len=405"
"83141","118.685230","192.207.0.2","192.168.0.69","UDP","606","7329  >  63834 Len=564"
"83142","118.685230","192.207.0.2","192.168.0.69","UDP","474","7329  >  63834 Len=432"
"83161","118.711596","192.207.0.2","192.168.0.69","UDP","376","7329  >  63834 Len=334"
"83174","118.725981","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83184","118.744155","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83185","118.744983","192.207.0.2","192.168.0.69","UDP","106","7329  >  63834 Len=64"
"83201","118.766576","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83207","118.773640","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"83210","118.778416","192.207.0.2","192.168.0.69","UDP","381","7329  >  63834 Len=339"
"83214","118.782239","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83233","118.808434","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83245","118.825192","192.207.0.2","192.168.0.69","UDP","651","7329  >  63834 Len=609"
"83246","118.825192","192.207.0.2","192.168.0.69","UDP","211","7329  >  63834 Len=169"
"83247","118.825192","192.207.0.2","192.168.0.69","UDP","182","7329  >  63834 Len=140"
"83248","118.825192","192.207.0.2","192.168.0.69","UDP","155","7329  >  63834 Len=113"
"83266","118.845115","192.207.0.2","192.168.0.69","UDP","103","7329  >  63834 Len=61"
"83271","118.848916","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83293","118.879456","192.207.0.2","192.168.0.69","UDP","464","7329  >  63834 Len=422"
"83297","118.883384","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83318","118.912232","192.207.0.2","192.168.0.69","UDP","115","7329  >  63834 Len=73"
"83338","118.941449","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83359","118.979855","192.207.0.2","192.168.0.69","UDP","328","7329  >  63834 Len=286"
"83370","118.991118","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83384","119.012613","192.207.0.2","192.168.0.69","UDP","136","7329  >  63834 Len=94"
"83406","119.045657","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83436","119.091077","192.207.0.2","192.168.0.69","UDP","592","7329  >  63834 Len=550"
"83437","119.091077","192.207.0.2","192.168.0.69","UDP","384","7329  >  63834 Len=342"
"83438","119.091077","192.207.0.2","192.168.0.69","UDP","150","7329  >  63834 Len=108"
"83456","119.115702","192.207.0.2","192.168.0.69","UDP","269","7329  >  63834 Len=227"
"83468","119.143812","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83470","119.145911","192.207.0.2","192.168.0.69","UDP","82","7329  >  63834 Len=40"
"83485","119.179731","192.207.0.2","192.168.0.69","UDP","399","7329  >  63834 Len=357"
"83486","119.179792","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83502","119.212627","192.207.0.2","192.168.0.69","UDP","107","7329  >  63834 Len=65"
"83517","119.247492","192.207.0.2","192.168.0.69","UDP","560","7329  >  63834 Len=518"
"83526","119.264963","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83536","119.280515","192.207.0.2","192.168.0.69","UDP","284","7329  >  63834 Len=242"
"83555","119.309476","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83556","119.313164","192.207.0.2","192.168.0.69","UDP","97","7329  >  63834 Len=55"
"83573","119.341849","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83585","119.360492","192.207.0.2","192.168.0.69","UDP","624","7329  >  63834 Len=582"
"83586","119.360492","192.207.0.2","192.168.0.69","UDP","173","7329  >  63834 Len=131"
"83601","119.381173","192.207.0.2","192.168.0.69","UDP","805","7329  >  63834 Len=763"
"83621","119.409787","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83624","119.412765","192.207.0.2","192.168.0.69","UDP","97","7329  >  63834 Len=55"
"83641","119.441982","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83645","119.446831","192.207.0.2","192.168.0.69","UDP","83","7329  >  63834 Len=41"
"83668","119.481339","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83669","119.482739","192.207.0.2","192.168.0.69","UDP","459","7329  >  63834 Len=417"
"83696","119.513795","192.207.0.2","192.168.0.69","UDP","318","7329  >  63834 Len=276"
"83708","119.528477","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83717","119.544749","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83722","119.547517","192.207.0.2","192.168.0.69","UDP","73","7329  >  63834 Len=31"
"83746","119.578414","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83747","119.580639","192.207.0.2","192.168.0.69","UDP","439","7329  >  63834 Len=397"
"83768","119.609348","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83778","119.621950","192.207.0.2","192.168.0.69","UDP","290","7329  >  63834 Len=248"
